"ESTUDIO";"REGISTRO";"CUES";"CCAA";"PROV";"MUN";"CAPITAL";"TAMUNI";"ENTREV";"TIPO_TEL";"SEXO";"EDAD";"P0";"ADQUINAC";"PAISNAC";"PAISNAC2";"P1";"P2_1";"P2_2";"P2_3";"P2_4";"P2_5";"P2_6";"P2_7";"P2_8";"P3";"P4";"PAREJA";"P4A";"P4B";"P4C";"P4D";"P5";"P6_1";"P6_2";"P6_3";"P6_4";"P6_5";"P7_1";"P7_2";"P7_3";"P7_4";"P7_5";"P7_6";"P7_7";"P7_96";"P7_97";"P7_99";"P8";"P9";"P10";"P11";"P12";"PPERHOG";"HIJOS";"NUMHIJOS";"ESCIDEOL";"PROBVOTO";"INTENCIONG";"SIMPATIA";"PARTICIPACIONG";"RECUVOTOG";"RECUERDO";"ESCUELA";"NIVELESTENTREV";"ESTUDIOS";"RELIGION";"PRACTICARELIG6";"SITLAB";"RELALAB";"CNO11";"CNO11R";"INGRESHOG";"INGRESOSHOG2";"CLASESOCIAL";"CLASESUB";"SINCERIDAD";"PESO";"PESOCCAA";"P12R";"INTENCIONGR";"VOTOSIMG";"RECUVOTOGR";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_26";"IA_C2B_27";"IA_C2B_28";"IA_C2B_29";"IA_C2B_30";"IA_C2B_31";"IA_C2B_32";"IA_C2B_33";"IA_C2B_34";"IA_C2B_35";"IA_C2B_36";"IA_C2B_37";"IA_C2B_38";"IA_C2B_39";"IA_C2B_40";"IA_C2B_41";"IA_C2B_42";"IA_C2B_43";"IA_C2B_44";"IA_C2B_45";"IA_C3";"IA_C4"
3501;51942;1384;8;5;0;3;1;0;2;2;32;1;1;1;0;2;1;2;2;1;2;1;1;1;3;1;3;2019;1;1;4;2;2;2;4;4;2;1;1;1;1;2;1;1;2;2;2;17;1;3;2;1;2;2;0;2;10;1;0;1;1;1;3;10;6;6;0;1;3;7;7;7;6;5;4;2;0,91828;1,31306;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";24;1;25;5;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;51943;1385;6;39;0;3;1;0;2;1;33;1;1;1;0;3;1;2;2;2;2;1;1;1;4;1;3;2023;2;1;4;2;1;1;4;5;1;1;1;1;1;2;1;1;2;2;2;25;5;4;1;1;2;2;0;2;8;9998;9997;1;8995;8995;3;10;6;6;0;1;1;2;2;8;6;5;4;2;0,71578;0,70039;1;9998;9997;8995;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;"";"";24;1;25;5;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;51989;1386;16;48;0;3;3;0;2;2;31;3;0;2;340;2;2;1;2;2;2;2;1;2;4;1;3;2024;1;1;4;1;1;1;2;5;1;1;1;1;1;2;1;1;1;2;2;10;1;3;2;1;2;2;0;4;97;0;0;0;0;0;3;7;5;4;0;1;1;4;4;9;7;3;2;1;0,63863;0,99542;1;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;20;0;0;0;1;15;0;"";"";24;1;25;5;11;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3501;51995;1387;1;11;20;3;5;0;2;2;55;1;1;1;0;4;2;2;2;1;2;1;2;1;2;2;4;0;0;0;0;3;1;1;2;4;1;1;1;1;1;2;1;1;1;2;2;20;4;4;2;2;3;2;0;2;10;21;0;1;21;21;3;5;5;6;0;1;1;4;4;6;6;5;4;1;0,7688;0,81956;2;21;21;21;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;5;0;"";"";24;1;25;5;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52039;1388;9;17;79;2;5;0;2;1;58;1;1;1;0;1;2;1;1;2;2;1;1;1;3;1;3;1985;2;1;1;1;1;1;4;1;2;1;2;2;1;2;1;1;2;2;2;1;5;4;1;1;2;1;2;2;10;1;0;1;1;1;3;5;5;2;2;1;1;7;7;8;7;4;3;1;0,76626;0,79795;1;1;1;1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;0;0;0;1;21;0;"";"";24;1;25;5;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52055;1389;1;4;13;2;5;0;2;1;31;1;1;1;0;3;1;1;1;1;2;1;1;1;2;1;3;2015;2;1;1;2;4;1;2;2;2;1;1;1;1;1;1;1;2;2;2;12;5;4;2;1;3;1;1;99;0;9997;6;1;2;2;3;5;5;2;2;1;3;5;5;9;7;3;2;1;1,28322;0,81217;1;9997;6;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;10;0;"";"";24;1;25;5;13;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52109;1390;9;8;0;3;4;0;2;2;61;1;1;1;0;3;2;2;2;1;2;1;2;1;2;2;4;0;0;0;0;3;5;1;4;5;5;1;2;2;2;2;1;2;2;2;2;2;1;4;4;1;2;2;0;8;10;2;0;1;2;2;3;14;6;2;2;2;0;0;12;9;8;3;2;1;0,45402;0,8874;1;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;11;0;1;0;0;7;1;"";"";24;1;25;5;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52110;1391;8;49;275;2;4;0;2;2;78;1;1;1;0;2;1;2;2;1;1;1;1;1;1;2;4;0;0;0;0;2;2;2;2;2;2;2;1;2;2;1;1;2;2;2;2;1;1;4;7;1;2;1;6;1;10;9998;1;1;1;1;3;4;3;1;5;2;0;0;12;4;99;12;5;2;0,87962;2,21142;1;9998;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;13;0;0;1;0;9;0;"";"";24;1;25;5;20;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52126;1392;12;15;78;1;4;0;2;2;24;1;1;1;0;3;1;1;1;1;2;1;1;1;3;1;3;2018;1;1;4;2;1;2;5;5;2;1;1;1;1;2;1;2;2;2;2;4;2;4;1;3;2;2;0;3;10;1201;0;1;1201;1201;3;13;6;6;0;6;0;0;13;4;1;3;2;2;0,73801;0,78692;3;1201;1201;1201;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;35;0;0;0;0;35;0;"";"";24;1;25;5;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52170;1393;1;23;50;2;5;0;2;1;41;1;1;1;0;2;1;1;1;1;1;1;1;1;5;1;3;2003;2;1;1;2;1;4;4;4;1;1;1;1;1;2;1;1;2;2;2;10;5;4;2;1;4;1;2;2;7;8;0;1;1;1;3;7;5;4;0;1;1;5;5;8;6;4;3;2;0,49072;0,84828;1;8;8;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;27;0;0;0;0;27;0;"";"";24;1;25;5;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52244;1394;13;28;79;1;7;0;2;2;43;1;1;1;0;3;1;1;1;1;2;1;1;1;4;1;3;2014;1;1;4;2;2;2;2;4;2;1;1;1;1;2;1;2;1;2;2;10;1;3;4;1;2;2;0;99;0;9997;9997;2;0;9997;3;11;6;6;0;1;1;4;4;98;6;5;4;2;0,66962;0,80122;1;9997;9997;0;0;0;0;0;0;0;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;54;0;0;0;0;36;1;"";"";24;1;25;5;11;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52284;1395;9;25;120;2;5;0;2;2;55;1;1;1;0;4;2;2;2;1;2;1;1;1;4;1;3;2008;1;1;1;3;1;5;5;4;1;1;1;1;1;1;1;1;2;2;2;10;1;4;1;1;5;1;3;2;10;1;0;1;1;1;3;11;6;4;0;1;1;2;2;10;9;1;1;1;0,451;0,85386;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;11;0;"";"";24;1;25;5;12;1;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
3501;52288;1396;1;41;91;1;6;0;2;2;70;1;1;1;0;1;1;1;1;1;2;1;1;1;1;2;4;0;0;0;0;4;5;5;2;5;5;1;2;2;2;2;1;2;2;2;2;1;1;4;1;1;1;1;6;10;10;9999;9999;1;9999;9999;3;9;6;1;6;2;0;0;12;6;0;3;2;2;0,30227;0,93297;1;9999;9999;9999;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";24;1;25;5;13;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52305;1397;12;36;0;3;3;0;2;2;26;3;0;2;303;3;1;1;1;1;1;1;1;1;5;1;3;2017;1;1;2;3;1;1;2;4;1;2;1;2;1;2;1;2;2;2;2;3;1;4;1;1;5;2;0;98;97;0;0;0;0;0;3;6;4;5;0;4;0;0;16;5;2;3;2;1;1,47943;0,85474;1;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;20;0;0;0;0;14;0;"";"";24;1;25;5;11;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52356;1398;1;29;67;2;6;0;2;1;51;1;1;1;0;1;2;2;2;1;2;1;1;1;3;1;3;1993;2;1;1;1;1;1;5;4;2;1;1;1;1;1;1;2;2;2;2;3;5;4;2;1;4;1;2;7;10;2;0;1;2;2;3;14;6;2;3;1;1;2;2;10;8;3;2;1;0,48362;0,82614;1;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;0;0;0;11;0;"";"";24;1;25;5;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52369;1399;9;8;279;3;5;0;2;1;42;1;1;1;0;1;1;1;2;1;2;1;1;1;4;1;3;2010;2;1;1;2;1;2;2;4;2;1;1;1;1;1;1;1;1;2;2;15;5;1;2;1;3;1;1;4;10;9998;901;1;901;901;3;11;6;1;5;1;1;3;3;9;7;3;2;1;0,49644;0,81776;1;9998;901;901;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;16;0;0;0;0;14;0;"";"";24;1;25;5;13;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52376;1400;8;42;0;3;1;0;2;2;64;1;1;1;0;3;2;2;2;2;2;1;1;2;1;1;2;1982;1;1;1;3;4;1;4;4;4;2;2;2;2;2;1;2;2;2;2;1;1;4;1;98;2;1;2;8;0;8996;9997;2;0;9997;3;4;3;1;3;4;0;0;16;5;3;98;8;2;2,87663;1,27436;98;8996;8996;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;15;0;0;0;0;17;0;"";"";24;1;25;5;14;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52381;1401;10;46;0;3;3;0;2;1;39;1;1;1;0;2;1;1;1;1;2;1;1;1;4;2;4;0;0;0;0;2;1;1;2;4;1;1;1;1;1;2;1;1;2;2;2;30;5;4;4;1;1;2;0;7;10;3;0;2;0;9997;3;14;6;6;0;1;1;1;1;10;0;2;1;1;0,52507;0,94284;1;3;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;8;0;"";"";24;1;25;5;13;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52414;1402;12;15;0;3;3;0;2;2;31;1;1;1;0;2;1;2;1;1;2;1;1;1;1;2;4;0;0;0;0;2;2;2;4;4;1;1;1;1;1;2;1;1;2;2;2;4;1;4;2;1;1;2;0;3;10;9998;1201;1;1201;1201;3;13;6;2;1;1;1;2;2;6;0;12;5;1;0,70071;0,85474;1;9998;1201;1201;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;7;0;"";"";24;1;25;5;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52431;1403;9;8;19;1;7;0;1;2;29;1;1;1;0;3;1;2;1;1;2;1;1;1;2;2;4;0;0;0;0;2;2;1;1;4;2;1;1;2;1;2;1;1;2;2;2;5;1;4;2;1;2;2;0;8;10;2;0;1;2;2;3;13;6;2;1;1;1;2;2;9;8;3;2;1;0,57188;0,86898;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;"";"";24;1;25;5;12;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52440;1404;4;7;40;1;6;0;2;2;46;1;1;1;0;9;1;1;1;1;1;1;1;1;3;1;3;2013;1;1;4;3;2;2;2;1;2;1;1;1;1;2;1;1;2;2;2;8;1;4;4;1;3;1;1;5;0;1;0;1;21;21;3;4;3;2;1;1;1;3;3;6;6;3;2;1;2,28083;1,00181;1;1;1;21;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;0;0;0;0;23;0;"";"";24;1;25;5;14;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52493;1405;9;17;0;3;3;0;2;1;44;1;1;1;0;1;2;1;2;2;2;2;1;1;8;1;3;2024;2;1;4;1;2;5;5;5;4;1;1;1;1;1;1;1;2;2;2;100;5;4;2;1;2;1;1;10;8;2;0;2;0;9997;3;6;4;2;1;1;1;3;3;9;8;3;2;1;1,36263;0,98706;1;2;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;"";"";24;1;25;5;15;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3501;52715;1406;9;8;0;3;4;0;1;2;88;1;1;1;0;3;2;1;1;2;1;1;1;1;2;2;4;0;0;0;0;9;5;8;2;2;5;2;2;1;2;2;2;2;2;2;2;1;1;4;5;1;1;1;3;99;0;1;0;2;0;9997;3;6;4;1;1;3;0;0;15;99;0;99;9;2;0,79114;1,34296;1;1;1;0;0;0;0;0;0;0;21;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;0;4;0;0;80;0;0;0;0;62;0;"";"";24;1;25;5;14;1;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
3501;52740;1407;7;19;0;3;2;0;2;1;66;2;2;2;122;1;2;2;2;2;2;1;1;1;4;1;3;2002;2;1;2;1;2;1;2;1;4;1;1;1;1;1;1;1;2;2;2;20;5;4;2;1;2;2;0;7;8;1;0;1;1;1;3;5;5;1;4;2;0;0;12;6;5;5;4;2;0,88498;0,85648;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;0;14;0;"";"";24;1;25;5;14;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52773;1408;13;28;79;1;7;0;2;1;33;1;1;1;0;2;1;1;1;1;2;1;1;1;3;1;3;2024;2;2;0;2;1;1;2;4;2;1;1;1;1;1;1;1;1;2;2;30;5;4;1;1;1;2;0;10;0;27;0;2;0;9997;3;13;6;9;0;1;1;2;2;9;0;3;2;2;0,46729;0,89635;1;8995;8995;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;22;0;"";"";27;1;25;1;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52801;1409;1;23;0;3;1;0;2;1;54;1;1;1;0;1;1;1;1;2;2;1;1;1;10;1;3;1989;2;1;1;1;2;1;1;5;4;1;1;1;1;2;1;1;2;2;2;5;5;4;2;1;5;1;3;10;10;3;0;1;3;3;3;13;6;2;4;1;1;1;1;11;7;4;3;1;0,74604;0,98527;1;3;3;3;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;37;0;0;0;0;32;1;"";"";24;1;25;5;16;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52828;1410;10;46;250;1;6;0;1;1;66;1;1;1;0;1;1;2;3;1;2;1;1;1;1;1;2;1977;2;1;1;2;5;4;2;4;2;1;1;1;1;2;1;2;2;2;2;10;4;4;4;1;2;1;2;2;10;21;0;1;21;21;3;14;6;4;0;2;0;0;12;10;8;2;1;1;0,32089;0,86824;1;21;21;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;1;0;"";"";24;1;25;5;14;2;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0
3501;52833;1411;7;19;0;3;3;0;2;2;21;1;1;1;0;3;1;2;1;1;2;1;1;1;2;2;4;0;0;0;0;2;2;2;4;4;1;1;1;1;1;1;1;1;1;2;2;10;1;4;4;1;3;2;0;5;5;9998;9998;1;1;1;3;4;3;4;0;4;0;0;16;5;1;98;8;1;3,06527;0,96764;1;9998;9998;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";24;1;25;5;12;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52911;1412;7;2;3;2;5;0;2;1;29;1;1;1;0;2;2;2;2;1;2;1;1;1;5;2;4;0;0;0;0;2;1;1;5;5;1;1;1;1;1;1;1;1;1;2;2;6;5;3;2;1;1;2;0;3;8;9999;9997;1;3;3;3;13;6;5;0;1;1;2;2;7;0;12;5;1;0,41301;0,84049;1;9999;9997;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;6;0;"";"";24;1;25;5;12;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;52952;1413;9;8;121;3;5;0;2;1;50;1;1;1;0;1;1;1;1;2;2;1;1;1;5;1;3;2005;2;1;2;3;1;4;1;4;4;1;1;1;1;1;1;1;2;2;2;10;5;4;2;1;2;2;0;7;10;9998;3;1;3;3;3;10;6;4;0;1;1;5;5;9;6;3;2;1;0,49075;0,81016;1;9998;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;12;0;0;0;0;14;0;"";"";24;1;25;5;12;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;53000;1414;8;40;0;3;2;0;2;2;40;1;1;1;0;3;1;2;2;1;2;1;1;1;4;1;3;2010;1;1;4;2;2;2;2;1;4;1;2;2;1;2;1;2;2;2;2;3;1;4;1;1;2;2;0;5;10;3;0;1;3;3;3;6;4;2;1;1;2;5;5;7;6;11;6;1;1,24093;0,72909;1;3;3;3;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;25;0;0;0;0;26;0;"";"";24;1;25;5;12;1;1;0;0;1;6;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0
3501;53008;1415;1;41;91;1;6;0;1;2;75;1;1;1;0;3;8;2;2;2;2;1;1;1;1;1;2;1963;1;1;1;2;4;2;5;2;4;1;1;1;1;2;1;2;2;2;2;1;1;4;5;1;2;1;3;7;10;2;0;1;2;2;3;4;3;1;5;2;0;0;12;7;6;5;4;1;0,87143;1,85252;1;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;9;0;"";"";24;1;25;5;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;53013;1416;10;46;0;3;3;0;2;2;35;1;1;1;0;2;1;1;1;1;1;1;1;1;3;1;3;2007;1;1;4;9;2;2;2;2;9;1;1;1;1;2;1;2;2;2;2;6;1;4;1;1;3;1;1;99;4;9998;9997;2;0;9997;3;5;5;3;3;4;0;0;16;98;4;11;6;1;1,05321;0,90817;1;9998;9997;0;0;0;0;0;0;0;5;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;34;0;0;0;0;29;1;"";"";24;1;25;5;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;53024;1417;9;8;0;3;4;0;2;1;36;1;1;1;0;3;2;2;1;1;1;1;1;1;2;1;3;2019;2;1;4;2;2;2;5;4;2;2;1;1;1;1;1;1;1;2;2;10;5;4;1;1;3;1;1;6;1;1;0;2;0;9997;3;7;5;6;0;1;2;1;1;10;8;3;2;1;0,49977;0,84988;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;0;"";"";24;1;25;5;16;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;53129;1418;14;30;30;1;6;0;2;2;48;1;1;1;0;3;1;1;2;1;2;1;1;1;3;1;3;2020;1;1;4;1;2;1;5;4;2;2;2;2;2;2;2;2;2;2;1;9998;2;4;2;1;4;1;2;99;10;9999;9999;1;9999;9999;3;11;6;5;0;1;1;2;2;98;7;96;6;2;0,48988;0,71491;1;9999;9999;9999;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;22;0;0;1;0;23;0;"";"";24;1;25;5;15;1;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0
3501;53142;1419;5;35;0;3;3;0;2;1;36;1;1;1;0;1;1;1;1;1;2;1;1;1;2;1;3;2009;2;1;1;2;2;1;5;5;2;1;1;1;1;1;1;1;2;2;2;1;5;4;1;1;3;1;1;7;10;1;0;1;21;21;3;13;6;6;0;1;1;2;2;9;6;96;6;2;0,53143;0,9716;1;1;1;21;0;0;0;0;0;0;8;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;34;0;0;0;0;40;0;"";"";24;1;25;5;16;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;53179;1420;16;1;0;3;2;0;1;2;18;1;1;1;0;2;1;2;1;1;2;1;1;1;1;2;4;0;0;0;0;2;1;1;5;5;1;1;1;1;1;2;1;2;2;2;2;8;1;3;2;1;4;2;0;5;10;2;0;3;0;9995;3;6;4;2;5;6;0;0;13;11;1;3;2;1;1,31808;1,20584;1;2;2;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;14;0;0;0;0;20;0;"";"";24;1;25;5;13;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
3501;53182;1421;1;41;91;1;6;0;2;1;64;1;1;1;0;1;2;1;2;1;1;1;1;1;2;1;3;1987;2;1;1;1;4;2;4;4;4;1;1;1;1;1;1;2;2;2;2;2;5;4;1;1;4;1;2;5;10;2;0;1;1;1;3;6;4;2;2;2;0;0;12;9;7;5;4;2;0,75512;0,83675;1;2;2;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;5;1;"";"";24;1;25;5;13;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
