"ESTUDIO";"ENTREV";"REGISTRO";"CUES";"TIPO_TEL";"CCAA";"PROV";"MUN";"TAMUNI";"CAPITAL";"SEXO";"EDAD";"NACIONALIDAD";"ADQUINAC";"PAISNAC";"PAISNAC2";"P1";"P2";"P3";"P4_1";"P4_2";"P4_3";"P4_4";"P4_5";"P4_6";"P4_7";"P5";"P6";"P7";"P8";"P9";"P10";"P10A";"P11";"P12";"P13";"P14";"P15_A_1";"P15_A_2";"P15_A_3";"P15_A_4";"P15_A_5";"P15_A_6";"P15_B_1";"P15_B_2";"P15_B_3";"P15_B_4";"P15_B_5";"P15_B_6";"P16";"P17";"P18_A_1";"P18_A_2";"P18_A_3";"P18_A_4";"P18_B_1";"P18_B_2";"P18_B_3";"P18_B_4";"P19";"P20";"P21_1";"P21_2";"P21_3";"P22_A_1";"P22_A_2";"P22_A_3";"P22_A_4";"P22_A_5";"P22_A_6";"P22_A_7";"P22_B_1";"P22_B_2";"P22_B_3";"P22_B_4";"P22_B_5";"P22_B_6";"P22_B_7";"ESCIDEOL";"PROBVOTO";"INTENCIONGR";"SIMPATIA";"VOTOSIMGR";"PREFPTE";"P28";"PARTICIPACIONG";"RECUVOTOG";"CERCANIA";"CERCANIAR2";"ESCUELA";"NIVELESTENTREV";"RELIGION";"PRACTICARELIG6";"ECIVIL";"SITLAB";"RELALAB";"CNO11";"INGRESHOG";"CLASESOCIAL";"SINCERIDAD";"V2_1";"V2_2";"V2_3";"V3";"IA_I501";"IA_I502";"IA_I503";"IA_I504";"IA_I505";"IA_I506";"IA_I507";"IA_I508";"IA_I509";"IA_I510";"IA_I511";"IA_I512";"IA_I513";"IA_I514";"IA_I515";"IA_I516";"IA_I517";"IA_I518";"IA_I519";"IA_I520";"IA_I521";"IA_I522";"IA_I523";"IA_I524";"IA_I525";"IA_I526";"IA_I528";"IA_I529";"IA_I530";"IA_I531";"IA_I532";"IA_I533";"IA_I534";"IA_I535";"IA_I536";"IA_I537";"IA_I538";"IA_I539";"IA_I540";"IA_I541";"IA_I542";"IA_I543";"IA_OBS1";"IA_OBS2";"IA_E1_DIA";"IA_E1_MES";"IA_E1_ANYO";"IA_E2";"IA_E3";"IA_E4";"IA_VALIDA";"IA_APLAZADA";"IA_MODIFICADA";"IA_SUPERVISADA";"IA_C2";"IA_C2A";"IA_C2B_26";"IA_C2B_27";"IA_C2B_28";"IA_C2B_29";"IA_C2B_30";"IA_C2B_31";"IA_C2B_32";"IA_C2B_33";"IA_C2B_34";"IA_C2B_35";"IA_C2B_36";"IA_C2B_37";"IA_C2B_38";"IA_C2B_39";"IA_C2B_40";"IA_C2B_41";"IA_C2B_42";"IA_C2B_43";"IA_C2B_44";"IA_C2B_45";"IA_C3";"IA_C4";"INTENCIONG";"SIMPATIAR";"VOTOSIMG";"RECUVOTOGR";"RECUERDO";"CERCANIAR";"ESTUDIOS";"CNO11R";"CLASESUB";"PESO";"PESOCCAA"
3555;0;76343;2166;2;1;4;79;5;3;1;33;3;0;2;128;2;1;1;2;1;1;1;5;1;1;2;0;0;0;1;4;1;1;0;1;1;1;2;2;2;2;1;4;0;0;0;0;2;3;1;2;1;2;2;0;3;0;0;1;4;1;4;1;1;2;2;2;2;1;2;2;0;0;0;0;1;0;5;97;0;0;0;0;0;0;0;1;1;3;2;3;3;2;4;0;0;5;3;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;7;0;0;0;0;6;1;"";"";9;3;26;1;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;1;2;16;2;5,97196;0,72643
3555;0;115623;3058;2;1;4;79;5;3;2;54;1;1;1;0;2;2;1;1;2;2;2;2;2;2;2;0;0;0;2;3;1;2;3;1;2;2;2;2;2;2;2;0;0;0;0;0;0;3;1;1;1;2;2;2;2;0;0;3;3;2;2;2;1;1;2;1;1;1;1;1;1;0;1;1;1;1;5;10;8996;9997;0;98;2;1;8996;9997;0;3;4;2;1;3;1;1;8;5;3;1;2;2;2;2;0;0;0;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;8;0;"";"";10;3;26;2;18;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";8996;9997;8996;8996;8996;9997;3;8;2;2,53474;0,76576
3555;0;18917;564;2;1;4;0;2;3;2;64;1;1;1;0;4;2;1;2;1;1;2;2;2;2;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;4;5;4;4;1;1;2;1;1;1;1;1;1;0;1;1;1;1;1;10;1;0;1;1;1;1;21;8;8;3;2;2;1;1;2;0;0;4;12;1;2;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;5;0;"";"";6;3;26;5;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;21;21;8;2;12;5;7,27469;1,17927
3555;0;129950;3272;2;1;4;0;2;3;2;19;1;1;1;0;2;1;1;1;2;2;2;2;5;1;1;1;2;3;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;4;2;5;4;1;1;1;1;1;2;1;1;1;1;1;1;0;1;5;10;9998;9998;0;97;5;3;0;9998;0;3;5;1;3;2;4;0;0;4;3;2;2;2;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;0;2;0;"";"";10;3;26;2;12;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;9998;9998;0;9995;9998;5;16;2;2,26485;2,04867
3555;0;85722;2415;2;1;4;0;1;3;1;45;3;0;2;128;1;1;5;1;1;5;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;4;1;1;2;2;2;2;0;0;0;1;4;5;1;5;1;1;2;2;1;1;1;1;1;0;0;1;1;1;10;97;0;0;0;0;0;0;0;3;3;3;4;3;3;1;1;1;7;4;3;1;2;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;0;0;0;0;23;0;"";"";9;3;26;1;16;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;0;0;0;0;0;3;3;7;2;3,41576;1,06615
3555;0;90119;2540;1;1;4;0;3;3;2;66;1;1;1;0;2;2;1;1;1;2;2;1;1;2;2;0;0;0;2;3;1;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;4;4;2;2;1;2;1;2;1;2;1;1;0;1;0;1;0;1;8;10;2;0;2;97;2;1;2;2;2;3;11;1;5;3;1;1;3;4;3;2;2;2;2;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;28;0;0;0;0;30;0;"";"";9;3;26;1;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;2;2;2;2;6;3;2;0,40678;0,99434
3555;0;86252;2432;2;1;4;0;4;3;1;50;1;1;1;0;5;1;5;1;1;1;5;4;8;5;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;9;2;0;0;0;0;0;0;0;0;0;4;5;2;5;1;1;2;1;2;2;2;1;1;0;1;0;0;0;10;10;3;0;3;99;5;1;3;28;28;3;6;6;0;1;1;3;1;8;5;2;2;2;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;12;0;0;0;0;13;0;"";"";9;3;26;1;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;3;3;3;28;4;1;4;0,95631;0,89657
3555;0;87355;2459;2;1;4;0;4;3;1;58;1;1;1;0;1;1;1;2;2;2;2;2;2;5;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;5;1;1;1;1;2;2;2;2;0;2;4;5;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9;5;9998;9997;0;97;4;1;8996;8995;8995;3;2;2;1;1;1;3;6;3;6;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;5;0;"";"";9;3;26;1;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;9997;9997;8996;8996;8995;2;6;5;3,47414;0,98102
3555;0;92600;2621;2;1;4;0;4;3;2;20;1;1;1;0;2;2;1;2;2;1;5;1;4;1;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;5;1;2;1;2;2;0;2;0;0;2;4;1;5;5;1;1;1;1;1;2;2;2;1;2;1;1;0;0;10;10;3;0;3;3;5;2;0;3;3;3;5;6;0;2;4;0;0;6;98;1;2;2;2;1;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;38;0;0;0;0;46;0;"";"";9;3;26;1;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;3;0;9997;3;5;16;8;1,83988;1,63499
3555;0;172999;3611;2;1;4;0;4;3;2;82;3;0;2;340;1;1;1;8;1;5;8;8;8;2;2;0;0;0;2;3;1;2;10;98;2;2;2;8;8;2;2;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;4;5;4;8;1;8;2;2;1;2;1;1;0;0;0;1;0;1;98;97;0;0;0;0;0;0;0;9997;0;3;2;1;3;3;7;0;0;5;12;1;2;2;2;2;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;1;0;62;0;1;1;0;70;1;"";"";11;3;26;3;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;9997;2;14;5;5,78267;2,02796
3555;0;176713;3670;2;1;4;0;4;3;1;48;1;1;1;0;4;4;1;1;5;5;2;2;5;1;1;1;2;4;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;4;1;1;2;2;2;2;0;0;0;2;4;5;1;5;1;1;2;1;1;1;1;1;2;0;1;1;2;1;10;0;2;0;2;2;5;2;0;2;2;3;4;1;2;2;1;3;6;1;5;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;5;0;"";"";11;3;26;3;19;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;2;0;9997;2;3;6;4;2,38041;0,89657
3555;0;80698;2281;2;1;11;0;1;3;1;68;1;1;1;0;2;1;1;2;2;2;2;2;2;4;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;4;5;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;10;1;0;1;1;1;1;1;1;1;3;9;6;0;1;2;0;0;3;5;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;7;0;"";"";9;3;26;1;11;3;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;0;1;1;1;1;6;12;4;0,56848;1,09797
3555;0;10949;334;2;1;11;4;5;3;1;61;1;1;1;0;1;1;2;3;2;2;2;4;4;1;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;4;8;5;5;1;1;2;2;1;2;1;1;1;0;0;8;0;8;3;10;9998;9999;0;97;9;1;9999;9997;0;3;13;9;0;1;1;1;2;3;4;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;5;0;"";"";6;3;26;5;17;2;1;0;0;1;6;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;9998;9999;9999;9999;9999;9997;6;2;3;0,41066;0,8274
3555;0;22769;689;2;1;11;4;5;3;1;59;1;1;1;0;4;2;2;1;4;1;4;1;1;1;2;0;0;0;1;2;1;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;3;1;1;1;1;2;2;2;2;0;5;4;4;2;4;1;1;2;1;1;2;1;1;1;0;1;1;0;2;9;10;2;0;2;2;5;1;2;2;2;3;7;2;1;5;8;0;0;4;3;1;2;2;2;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;5;0;0;0;0;2;0;"";"";6;3;26;5;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;2;2;2;2;5;15;2;0,41066;0,8274
3555;0;50836;1479;2;1;11;4;5;3;2;61;1;1;1;0;2;2;1;1;1;1;1;1;1;2;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;4;4;2;2;1;1;2;1;1;1;1;1;1;0;1;1;1;1;4;10;9998;1;1;97;2;1;1;1;1;3;6;5;0;1;2;0;0;2;3;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;14;0;0;0;0;13;0;"";"";7;3;26;6;11;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;1;1;1;1;1;4;12;2;0,85056;0,79377
3555;0;59730;1692;2;1;11;4;5;3;1;59;1;1;1;0;2;1;2;1;1;2;1;1;1;1;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;3;1;2;1;1;2;0;4;3;0;2;3;2;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;10;3;0;3;8;1;1;3;3;3;3;12;2;3;1;1;1;2;3;3;1;2;2;2;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;20;0;0;0;0;20;0;"";"";9;3;26;1;14;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;3;3;3;3;6;2;2;0,41066;0,8274
3555;0;72168;2055;2;1;11;4;5;3;1;72;1;1;1;0;1;1;1;4;2;5;5;1;5;4;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;4;4;5;5;1;1;1;1;1;1;1;2;2;2;2;2;2;2;10;10;3;0;3;3;5;1;2;3;3;3;11;1;6;1;2;0;0;1;6;2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;0;"";"";9;3;26;1;13;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;3;2;2;3;6;12;5;0,3605;0,77875
3555;0;82207;2324;2;1;11;4;5;3;1;68;1;1;1;0;2;1;1;1;1;4;4;2;5;2;1;1;1;0;0;0;0;2;9;1;1;2;2;2;2;2;2;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;4;5;2;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;10;10;3;0;3;3;5;1;3;3;3;3;7;1;9;1;2;0;0;4;3;2;2;2;2;2;0;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;22;0;0;0;0;26;0;"";"";9;3;26;1;13;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;3;3;3;3;5;12;2;0,3605;0,77875
3555;0;87917;2471;2;1;11;4;5;3;2;42;1;1;1;0;4;1;1;1;1;2;2;1;1;1;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;4;1;2;1;1;2;0;2;2;0;1;4;1;4;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;5;10;2;0;2;2;9;1;2;5;5;3;11;6;0;1;1;1;4;3;3;1;2;2;2;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;0;0;0;0;17;0;"";"";9;3;26;1;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;2;2;2;5;6;4;2;0,5931;0,77503
3555;0;91230;2580;2;1;11;4;5;3;1;45;1;1;1;0;2;2;4;2;2;1;2;2;1;1;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;4;1;1;1;1;2;2;2;2;0;2;4;4;1;1;1;1;1;1;1;2;1;1;1;1;8;1;0;1;6;8;2;0;2;97;5;1;2;2;2;3;9;1;5;1;1;1;7;4;3;1;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;8;0;"";"";9;3;26;1;16;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";2;0;2;2;2;2;6;7;2;0,46045;0,75617
3555;0;123402;3183;2;1;11;4;5;3;1;43;1;1;1;0;2;2;2;2;1;4;2;1;2;1;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;3;1;1;1;1;2;2;2;2;0;3;4;5;2;2;1;1;8;1;1;1;1;1;1;0;1;1;1;2;1;10;9998;9998;0;13;1;1;9998;9998;0;3;8;6;0;1;1;1;2;2;5;2;2;2;2;2;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;1;0;0;49;0;0;0;0;62;1;"";"";10;3;26;2;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;9998;9998;9998;9998;9998;6;2;4;0,44632;0,73722
3555;0;180624;3757;2;1;11;4;5;3;2;37;1;1;1;0;1;1;1;2;1;4;2;1;4;2;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;4;1;1;1;1;2;4;4;2;0;3;4;5;1;4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;9;10;9998;3;3;98;4;1;2;3;3;3;9;5;0;5;1;1;2;2;3;2;2;2;2;2;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;19;0;0;0;0;19;0;"";"";11;3;26;3;12;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;3;3;2;2;3;6;2;2;0,5931;0,77503
3555;0;66231;1879;2;1;11;0;3;3;2;37;1;1;1;0;8;2;2;2;2;8;2;2;8;2;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;5;1;1;1;1;2;2;2;2;0;1;4;2;2;2;1;1;2;2;1;1;1;1;1;0;0;1;1;1;5;0;9997;9997;0;97;1;2;0;9998;0;3;2;2;1;2;8;0;0;4;3;1;2;2;2;2;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;0;0;0;0;14;0;"";"";9;3;26;1;16;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9997;9997;9997;0;9997;9998;2;15;2;4,12251;0,96653
3555;0;80065;2266;2;1;11;0;3;3;2;56;1;1;1;0;2;4;1;5;1;5;1;1;1;5;2;0;0;0;1;3;1;1;0;1;2;1;2;1;2;2;1;3;0;4;0;0;4;3;1;1;1;1;2;4;2;2;0;1;3;5;3;4;1;1;2;1;1;1;1;1;1;0;1;1;1;1;3;10;1;0;1;1;1;1;1;1;1;3;9;6;0;3;1;3;1;4;3;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"";"";9;3;26;1;26;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;1;1;6;1;2;0,48666;0,9899
3555;0;113617;3015;1;1;11;0;3;3;2;73;1;1;1;0;2;2;9;5;3;4;5;5;4;5;2;0;0;0;2;4;9;2;6;1;2;2;2;2;2;2;2;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;4;5;5;5;1;1;1;1;1;1;2;1;1;8;1;1;1;0;98;10;1;0;1;1;5;1;1;1;1;1;0;1;4;3;3;0;0;5;11;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;4;0;"";"";10;3;26;2;21;2;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";1;0;1;1;1;1;1;15;6;2,47212;0,99434
3555;0;179674;3736;2;1;11;0;3;3;2;35;1;1;1;0;2;1;2;1;2;2;2;2;2;1;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;4;5;2;2;1;1;2;2;1;1;1;1;1;0;0;1;1;1;8;10;9999;8995;8995;2;4;1;2;2;2;3;7;1;3;2;8;0;0;6;4;2;2;2;2;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;23;0;"";"";11;3;26;3;13;4;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9999;8995;8995;2;2;2;5;15;3;0,68773;0,96653
3555;0;144618;3422;2;1;11;0;2;3;1;71;1;1;1;0;2;1;5;1;1;1;1;5;1;1;2;0;0;0;2;3;1;2;15;1;1;2;2;2;2;2;2;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;4;5;2;1;1;1;1;1;1;1;2;1;1;1;1;1;1;0;10;10;3;0;3;3;5;1;3;3;3;3;11;3;1;5;2;0;0;4;3;1;2;2;2;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;10;0;"";"";11;3;26;3;15;1;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;3;3;3;3;6;12;2;0,48768;1,15695
3555;0;18043;537;2;1;11;12;5;2;1;42;1;1;1;0;2;1;1;1;2;1;2;8;2;1;1;1;1;0;0;0;0;1;0;1;1;2;2;2;2;2;2;0;0;0;0;0;0;4;1;1;1;1;2;2;2;2;0;2;4;4;1;5;1;1;2;1;1;1;1;1;1;0;1;1;1;1;7;10;3;0;3;96;8;1;2;5;5;3;11;4;0;1;1;3;2;3;4;1;2;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;2;0;"";"";6;3;26;5;18;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";3;0;3;2;2;5;6;2;3;0,44632;0,73722
3555;0;18397;550;2;1;11;12;5;2;2;31;3;0;2;341;1;1;1;1;1;1;5;5;8;2;1;1;2;3;0;0;0;1;0;1;2;1;2;2;2;2;2;2;0;0;0;0;0;5;1;1;1;2;2;2;2;0;0;5;4;5;2;2;1;1;2;1;1;1;1;1;1;0;2;1;1;1;5;97;0;0;0;0;0;0;0;2;2;3;7;2;1;2;7;0;0;6;3;2;2;2;2;2;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;0;0;0;0;3;0;0;45;0;0;0;0;35;1;"";"";6;3;26;5;17;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";0;0;0;0;0;2;5;14;2;0,64267;0,87182
3555;0;20815;624;2;1;11;12;5;2;2;18;1;1;1;0;5;1;2;2;4;4;2;2;8;2;2;0;0;0;2;1;9;2;13;1;2;2;2;2;2;2;2;0;0;0;0;0;0;5;2;0;0;0;0;0;0;0;0;0;4;5;5;5;1;1;1;2;1;2;2;1;1;1;0;1;0;0;98;0;9998;9997;0;98;5;3;0;9998;0;3;4;1;6;2;6;0;0;6;3;1;2;2;2;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;22;0;0;0;0;20;0;"";"";6;3;26;5;14;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;9997;9997;0;9995;9998;3;13;2;2,69441;1,37896
3555;0;24923;746;2;1;11;12;5;2;2;39;1;1;1;0;2;1;1;1;1;1;1;2;1;1;1;1;1;0;0;0;0;1;0;1;2;2;2;2;2;2;2;0;0;0;0;0;0;1;1;1;1;1;2;2;2;2;0;3;4;5;1;4;1;1;2;1;1;1;1;1;1;0;1;1;1;1;2;10;9998;1;1;97;1;1;9999;8995;8995;3;13;5;0;2;4;0;0;3;3;1;2;2;2;1;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;0;20;0;0;0;1;16;0;"";"";6;3;26;5;16;3;1;0;0;0;1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";9998;1;1;9999;9999;8995;6;16;2;0,5931;0,77503
